	sampleID	seqID	patientID	experiment	Time	group	group2	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified	Fusobacteriaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	Synergistaceae	Unknown_Family	Bacteria_unclassified	unknown_unclassified	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae
273	17932n10	17932n10	17932	relapse	-10	rel_cdiff	rel_cdiff	3.61283199411151	36.9686560755689	3.68643807888119	5.57566092130283	0	0.0306692019873643	0	0	0	0	4.52677421333497	19.5730847083359	1.07342206955775	0	4.21394835306385	0.165613690731767	0.00613384039747286	0	2.0118996503711	0.00613384039747286	0.0552045635772557	0	0	0.00613384039747286	0.0613384039747286	0.0184015211924186	0	0	0	0	0.0122676807949457	0	0	0	0	0	0	0	0	0	0.0306692019873643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60038029810464	0.778997730479053	1.14702815432742	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74777648285592	0.177881371526713	0.0674722443722014	0	0.00613384039747286	0.0490707231797829	0	0	0	7.78997730479053	0	0	0	0
274	17932p00	17932p00	17932	relapse	0	rel_cdiff	rel_cdiff	0.357971494862446	0.145840238647663	0.0132582035134239	0.0397746105402718	0.0530328140536957	0	0	0	0	0	98.9990056347365	0.132582035134239	0	0	0.0198873052701359	0	0.00662910175671197	0	0.00662910175671197	0	0	0	0	0.0132582035134239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0265164070268479	0	0.0198873052701359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00662910175671197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198873052701359	0	0	0	0	0	0	0	0	0.0198873052701359	0	0.119323831620815	0	0
275	17932p01	17932p01	17932	relapse	1	rel_cdiff	rel_cdiff	0.0366770584999083	0.0122256861666361	0.0122256861666361	0	0.00611284308331805	0	0	0	0	0	86.9368543309493	0.0305642154165903	0.0244513723332722	12.6230209670518	0.00611284308331805	0	0	0	0.116144018583043	0.0305642154165903	0.0183385292499542	0	0	0	0.0122256861666361	0	0	0	0	0	0	0	0	0	0	0.0183385292499542	0	0	0	0	0.0366770584999083	0	0.00611284308331805	0	0.00611284308331805	0	0	0	0	0	0	0	0.00611284308331805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611284308331805	0	0	0	0	0.0122256861666361	0	0	0	0	0	0	0	0	0	0	0.0427899015832264	0	0
276	17932p04	17932p04	17932	relapse	4	rel_cdiff	rel_cdiff	0.449404538985844	0.00374503782488203	0	0	0	0	0	0	0	0	77.5447532020073	4.14950190996929	3.92479964047637	13.1525728409857	0.00374503782488203	0	0.00374503782488203	0	0.101116021271815	0	0.00374503782488203	0	0	0	0.00374503782488203	0	0	0.00374503782488203	0.00374503782488203	0	0	0	0	0	0	0	0	0	0	0	0.18350685341922	0	0.00749007564976406	0.0112351134746461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329563328589619	0	0	0	0	0	0	0	0	0	0	0.119841210396225	0	0
277	17932p09	17932p09	17932	relapse	9	rel_cdiff	rel_cdiff	0.0621375310687655	0.00517812758906379	0	0	0	0	0.00517812758906379	0	0	0	99.4718309859155	0.00517812758906379	0.0103562551781276	0.0155343827671914	0	0	0	0	0	0	0.0103562551781276	0	0	0.00517812758906379	0.00517812758906379	0	0	0.0155343827671914	0.00517812758906379	0	0	0	0	0	0	0	0	0	0	0	0.0569594034797017	0	0.0414250207125104	0.00517812758906379	0	0.00517812758906379	0	0	0	0	0	0	0	0	0	0.0207125103562552	0	0	0	0	0	0	0	0	0	0	0	0.0103562551781276	0	0	0	0.0103562551781276	0	0	0	0	0	0	0	0	0	0	0	0.0155343827671914	0	0	0	0	0	0	0	0	0.0103562551781276	0	0.207125103562552	0	0
278	17932p11	17932p11	17932	relapse	11	rel_cdiff	rel_cdiff	0.0419991600167997	0.00524989500209996	0	0	0	0	0	0	0	0	99.580008399832	0.0104997900041999	0.00524989500209996	0.0104997900041999	0.00524989500209996	0	0.00524989500209996	0	0.00524989500209996	0.00524989500209996	0	0.00524989500209996	0	0	0.00524989500209996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419991600167997	0	0.0262494750104998	0	0	0	0	0	0	0.00524989500209996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157496850062999	0	0	0	0	0	0.0314993700125998	0	0	0	0	0	0	0	0	0	0	0.194246115077698	0	0
279	17932p16	17932p16	17932	relapse	16	rel_cdiff	rel_cdiff	0.212737667863316	0	0.00664805212072863	0	0	0	0	0	0	0	91.1049062624651	1.52240393564686	5.55777157292913	0.963967557505651	0.0132961042414573	0	0.00664805212072863	0.259274032708416	0.0398883127243718	0.0332402606036431	0.00664805212072863	0	0	0.0265922084829145	0.0132961042414573	0	0.00664805212072863	0.00664805212072863	0.00664805212072863	0	0	0	0.00664805212072863	0	0	0	0	0	0	0	0.0398883127243718	0	0.0132961042414573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00664805212072863	0	0	0	0	0	0	0	0	0	0	0	0	0.0265922084829145	0	0	0	0	0	0	0	0	0.0132961042414573	0	0.106368833931658	0	0
280	17932p22	17932p22	17932	relapse	22	rel_cdiff	rel_cdiff	0.0634668782229274	0.0238000793335978	0	0	0	0	0	0	0	0	34.4307814359381	10.4482348274494	17.2709242364141	29.5041650138834	0	0.0158667195557319	0	7.4970249900833	0.0158667195557319	0.00793335977786593	0	0	0	0	0.00793335977786593	0	0	0	0	0.00793335977786593	0	0	0	0	0	0	0	0	0	0	0.0555335184450615	0	0.0714002380007933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00793335977786593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158667195557319	0	0	0.0158667195557319	0	0	0	0	0	0	0	0.539468464894883	0	0
281	17932p28	17932p28	17932	relapse	28	rel_cdiff	rel_cdiff	0.0296153703772258	0.0222115277829193	0	0	0	0	0	0	0	0	17.0843667863621	17.4804723651575	14.422685373709	41.8317106578314	0.00740384259430645	0.00370192129715322	0	8.78836115944175	0.140673009291822	0.0444230555658387	0.0185096064857661	0	0	0.0111057638914597	0	0	0.0148076851886129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185096064857661	0	0.00740384259430645	0.00370192129715322	0	0	0	0	0	0	0.00370192129715322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222115277829193	0	0	0	0	0	0	0	0	0.00740384259430645	0	0.0370192129715322	0	0
282	17933cec	17933cec	17933	relapse	28	rel_cdiff	rel_cdiff	0.0621266427718041	0.00955794504181601	0	0	0	0	0	0	0	0	8.96057347670251	18.231780167264	18.6523297491039	43.6081242532855	0	0.00477897252090801	0.00955794504181601	9.99761051373955	0.234169653524492	0.02389486260454	0.00477897252090801	0	0	0.00477897252090801	0	0	0.00477897252090801	0	0	0.043010752688172	0	0	0	0	0	0	0	0	0	0	0.0573476702508961	0.00955794504181601	0.00955794504181601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02389486260454	0	0.00955794504181601	0	0	0	0	0	0	0	0	0.038231780167264	0	0
283	17933n10	17933n10	17933	relapse	-10	rel_cdiff	rel_cdiff	2.12296374146085	35.2075669994745	3.5995796111403	3.20021019442985	0.00525486074619023	0.0315291644771414	0	0	0	0	8.62848134524435	21.6605359957961	1.55018392012612	0.0105097214923805	3.44718864950079	0.215449290593799	0	0	1.79190751445087	0.00525486074619023	0.0578034682080925	0	0	0.0105097214923805	0.0315291644771414	0.047293746715712	0	0	0	0	0.00525486074619023	0	0	0	0	0	0	0	0	0	0.0367840252233316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3562795585917	0.47293746715712	0.993168681029953	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71518654755649	0.189174986862848	0.0367840252233316	0	0	0.0210194429847609	0	0	0	8.5496584340515	0	0	0	0
284	17933p01	17933p01	17933	relapse	1	rel_cdiff	rel_cdiff	0.0259504346697807	0.0194628260023355	0	0	0	0	0	0	0	0	93.9794991566109	0.0454132606721163	0.0129752173348904	5.79992214869599	0.00648760866744518	0	0.0259504346697807	0	0	0	0	0	0	0.0129752173348904	0.00648760866744518	0	0.00648760866744518	0	0	0	0	0	0	0	0	0	0	0	0.0129752173348904	0	0.0194628260023355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00648760866744518	0	0	0	0	0	0	0	0	0	0	0	0	0.0129752173348904	0	0	0	0	0	0	0	0	0	0	0.00648760866744518	0	0
285	17933p04	17933p04	17933	relapse	4	rel_cdiff	rel_cdiff	0.0716640389852372	0.0191104103960633	0.00477760259901581	0.0143328077970474	0	0	0	0	0	0	42.7595432611915	13.0906311213033	4.25206631312407	39.5346615068559	0.00477760259901581	0.00477760259901581	0	0	0.11466246237638	0	0	0	0	0.00955520519803163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0286656155940949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477760259901581	0	0	0	0	0	0	0	0	0	0	0	0.0286656155940949	0	0	0	0	0	0	0	0	0.00955520519803163	0	0.0477760259901581	0	0
286	17933p09	17933p09	17933	relapse	9	rel_cdiff	rel_cdiff	0.0350965154173978	0.0300827275006267	0	0	0	0	0.0100275758335422	0	0	0	99.2278766608172	0.0150413637503134	0.0300827275006267	0.0350965154173978	0.0150413637503134	0	0	0	0.00501378791677112	0	0	0	0	0.00501378791677112	0.00501378791677112	0	0	0.00501378791677112	0	0	0	0.00501378791677112	0	0	0	0	0	0	0	0	0.0350965154173978	0	0.0350965154173978	0.0150413637503134	0	0	0	0	0	0	0	0	0.00501378791677112	0	0.0100275758335422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00501378791677112	0	0	0	0	0	0	0	0	0.0100275758335422	0	0.461268488342943	0	0
287	17933p11	17933p11	17933	relapse	11	rel_cdiff	rel_cdiff	0.0609291698400609	0.0228484386900228	0	0	0	0	0	0	0	0	99.2231530845392	0.0228484386900228	0.00761614623000762	0.00761614623000762	0.00761614623000762	0	0	0	0	0	0	0	0	0	0.00761614623000762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0761614623000762	0.00761614623000762	0.0609291698400609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761614623000762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228484386900228	0	0	0	0	0	0	0	0	0	0	0.464584920030465	0	0
288	17933p14	17933p14	17933	relapse	14	rel_cdiff	rel_cdiff	0.037196845707484	0.0223181074244904	0	0.0148787382829936	0	0	0	0	0	0	79.035857759262	0.0074393691414968	12.5650944799881	7.97500371968457	0.0074393691414968	0	0.0297574765659872	0.0074393691414968	0	0	0	0	0	0.0074393691414968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148787382829936	0	0.0148787382829936	0.0148787382829936	0	0	0	0.0074393691414968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0297574765659872	0	0	0	0	0	0	0	0	0.0297574765659872	0	0.178544859395923	0	0
289	17933p16	17933p16	17933	relapse	16	rel_cdiff	rel_cdiff	0.0439785970827531	0.0146595323609177	0	0	0	0	0	0	0	0	63.050648684307	3.70886168731217	13.2961958513523	15.7809865865279	0	0	0.0219892985413765	3.64289379168804	0.0146595323609177	0.0219892985413765	0	0	0	0	0	0	0.00732976618045884	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219892985413765	0	0.0219892985413765	0.00732976618045884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732976618045884	0	0	0	0	0	0	0	0	0	0	0.00732976618045884	0	0	0	0	0	0	0	0	0.0146595323609177	0	0.31517994575973	0	0
290	17933p22	17933p22	17933	relapse	22	rel_cdiff	rel_cdiff	0.0252729478366357	0.0101091791346543	0	0	0.00505458956732713	0	0	0	0	0	54.0234532955924	4.97877072381723	16.1746866154468	9.06287909421755	0	0.00505458956732713	0.00505458956732713	15.3103517994339	0.0202183582693085	0.0151637687019814	0.00505458956732713	0.00505458956732713	0	0.0252729478366357	0	0	0	0.0101091791346543	0	0.0252729478366357	0	0	0.0202183582693085	0	0	0	0	0	0	0	0.0252729478366357	0	0.0151637687019814	0.00505458956732713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252729478366357	0	0	0	0	0	0	0	0	0.0101091791346543	0	0.192074403558431	0	0
291	17933p28	17933p28	17933	relapse	28	rel_cdiff	rel_cdiff	0.032244196044712	0	0.00537403267411866	0	0	0.00537403267411866	0.00537403267411866	0	0	0	19.2444110060189	20.4858125537403	20.6040412725709	30.3364144453998	0	0	0	8.95313843508169	0.0483662940670679	0.0806104901117799	0.032244196044712	0	0	0	0	0	0	0	0	0.00537403267411866	0	0	0	0	0	0	0	0	0	0	0.0214961306964746	0	0.0107480653482373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00537403267411866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214961306964746	0	0	0	0	0	0	0	0	0.00537403267411866	0	0.0967325881341358	0	0
292	17934cec	17934cec	17934	relapse	28	rel_cdiff	rel_cdiff	0.0498587335881669	0.0110797185751482	0	0	0.0055398592875741	0	0	0	0	0	10.1601019334109	9.25710486953631	11.6891030967813	51.4098941886876	0	0.0055398592875741	0	17.156944213617	0.0775580300260373	0.0055398592875741	0.0110797185751482	0.0055398592875741	0	0.0221594371502964	0	0	0	0	0	0.0055398592875741	0	0	0	0	0	0	0	0	0	0	0.0166195778627223	0	0.0055398592875741	0	0	0	0	0.0055398592875741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221594371502964	0	0	0	0	0	0	0	0	0.0055398592875741	0	0.0720181707384632	0	0
293	17934n10	17934n10	17934	relapse	-10	rel_cdiff	rel_cdiff	3.84391803516931	42.3557622438599	4.8176137189362	2.2235140241244	0.00726638569975294	0.0508646998982706	0	0	0	0	12.4981834035751	9.96948118006104	2.80482488010464	0.00726638569975294	1.77299811073972	0.101729399796541	0	0	0.8646998982706	0.00726638569975294	0.0217991570992588	0	0	0.00726638569975294	0.0653974712977765	0.00726638569975294	0	0	0	0	0.00726638569975294	0.00726638569975294	0	0	0	0	0	0	0	0	0.0290655427990118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19546577532335	0.297921813689871	0.792036041273071	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5705566051446	0.225257956692341	0.0581310855980235	0	0.00726638569975294	0.0145327713995059	0	0	0	7.36811509954948	0	0	0	0
294	17934p00	17934p00	17934	relapse	0	rel_cdiff	rel_cdiff	0.589589533381998	0.0280756920658094	0.0112302768263238	0.00561513841316188	0	0	0	0	0	0	98.5962153967095	0.101072491436914	0.0224605536526475	0.00561513841316188	0.0224605536526475	0.0617665225447807	0	0	0.0112302768263238	0.00561513841316188	0	0.0112302768263238	0	0	0.0168454152394857	0	0	0	0	0.0112302768263238	0	0	0.0224605536526475	0.00561513841316188	0	0	0	0	0	0	0.20776012128699	0	0.0168454152394857	0.00561513841316188	0	0	0	0.00561513841316188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00561513841316188	0	0	0	0	0.00561513841316188	0.0112302768263238	0	0	0	0	0	0	0	0	0	0	0	0.0393059688921332	0	0	0	0	0	0	0	0	0.0168454152394857	0	0.157223875568533	0	0
295	17934p01	17934p01	17934	relapse	1	rel_cdiff	rel_cdiff	0.0376754262032589	0.0141282848262221	0	0	0	0	0	0	0	0	66.7702740887256	0.0188377131016295	0.00941885655081473	32.4149948196289	0.00470942827540737	0.00470942827540737	0	0	0.103607422058962	0	0.00470942827540737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051803711029481	0	0.0376754262032589	0	0	0	0	0	0	0.00470942827540737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470942827540737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00941885655081473	0	0	0	0	0	0	0	0	0.00941885655081473	0	0.494489968917773	0	0.00470942827540737
296	17934p04	17934p04	17934	relapse	4	rel_cdiff	rel_cdiff	0.0177888463933114	0.0444721159832785	0	0.0088944231966557	0	0	0	0	0	0	79.0269501022859	2.95294850128969	4.41163390554123	13.2971626790003	0.0177888463933114	0	0	0	0.0355776927866228	0.0088944231966557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622609623765899	0	0.0088944231966557	0.0533665391799342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088944231966557	0	0	0	0	0	0	0	0	0	0	0.0444721159832785	0	0
297	17934p09	17934p09	17934	relapse	9	rel_cdiff	rel_cdiff	0.0420268972142171	0.0180115273775216	0	0	0	0	0	0	0	0	99.5977425552353	0.0360230547550432	0.0120076849183477	0.0420268972142171	0.00600384245917387	0	0	0	0.00600384245917387	0	0	0	0	0	0.00600384245917387	0	0	0	0	0	0	0	0	0	0	0.00600384245917387	0	0	0	0	0.0180115273775216	0	0	0.00600384245917387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114073006724304	0.00600384245917387	0	0	0	0	0	0	0	0.0120076849183477	0	0.0720461095100865	0	0
298	17934p11	17934p11	17934	relapse	11	rel_cdiff	rel_cdiff	0.061168881721626	0.0166824222877162	0	0.0111216148584775	0	0	0	0	0	0	99.4995273313685	0.0389256520046711	0.0166824222877162	0.0111216148584775	0.00556080742923873	0	0	0.00556080742923873	0	0	0.00556080742923873	0	0	0	0.00556080742923873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222432297169549	0	0.0166824222877162	0	0	0.00556080742923873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556080742923873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278040371461936	0	0	0	0	0	0	0	0	0.00556080742923873	0	0.239114719457265	0	0
299	17934p14	17934p14	17934	relapse	14	rel_cdiff	rel_cdiff	0.0237225411586089	0.00948901646344356	0.00474450823172178	0	0	0	0	0	0	0	73.9811168572378	0.0284670493903307	11.4200313137543	13.8729420695545	0	0	0.00474450823172178	0	0.412772216159795	0.00474450823172178	0.0759121317075485	0	0	0.0189780329268871	0.00474450823172178	0	0.0711676234758267	0	0	0.00474450823172178	0	0	0.00474450823172178	0	0	0	0	0	0	0	0.0237225411586089	0	0.00474450823172178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00948901646344356	0	0	0	0	0	0	0	0	0.0142335246951653	0	0.00474450823172178	0	0
300	17934p16	17934p16	17934	relapse	16	rel_cdiff	rel_cdiff	0.0851986678026489	0.0309813337464178	0	0	0	0	0.00774533343660445	0	0	0	57.1528154287042	4.25993339013244	10.5104174734722	26.2334443497793	0.00774533343660445	0	0	0.921694678955929	0.0774533343660445	0	0	0.0154906668732089	0	0.0154906668732089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0309813337464178	0	0.0464720006196267	0.0154906668732089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00774533343660445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154906668732089	0	0.00774533343660445	0	0	0	0	0	0	0.00774533343660445	0	0.549918673998916	0	0
301	17934p28	17934p28	17934	relapse	28	rel_cdiff	rel_cdiff	0.039902637564343	0.0199513187821715	0	0	0.0079805275128686	0	0.0239415825386058	0	0	0	16.1964805873668	17.006504129923	20.4301504329436	31.1519891464826	0.0119707912693029	0.0079805275128686	0.0079805275128686	14.8358006464227	0.0638442201029488	0.0359123738079087	0.0039902637564343	0	0	0.0039902637564343	0.0039902637564343	0	0	0.0199513187821715	0	0	0	0	0	0	0	0	0	0	0	0	0.0638442201029488	0	0.0079805275128686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039902637564343	0	0	0	0	0	0	0	0	0	0	0.0518734288336459	0	0
302	18011796fmt	18011796fmt	fmt	relapse	NA	fmt_inoc	fmt_inoc	4.71276357946502	38.7452499813725	5.92355264138291	5.01080396393711	0.0037255048059012	0.018627524029506	0	0.0074510096118024	0	0	7.07100812160048	13.5496609790627	2.52961776320691	0.0037255048059012	4.61217494970569	0.0968631249534312	0.0074510096118024	0	3.69197526264809	0.0521570672826168	0.0856866105357276	0	0	0	0.0298040384472096	0.0223530288354072	0	0.0037255048059012	0	0	0.0149020192236048	0	0	0	0	0	0	0	0	0	0.0298040384472096	0	0	0	0	0	0	0	0	0	0	0	0	0.0037255048059012	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7978541092318	0.99470978317562	0.760002980403845	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92824677743834	0.171373221071455	0.0298040384472096	0	0.0335295432531108	0.0111765144177036	0	0	0	6.04649429997765	0	0	0	0
303	a1d00	a1d00	a1	bioreactor	0	A	A	36.0491620111732	0.585474860335195	0.0312849162011173	0.0312849162011173	0	0	0.0223463687150838	0	0	0	19.0346368715084	6.06033519553073	0	0.00893854748603352	4.35307262569832	5.93072625698324	0.00446927374301676	0.00446927374301676	0.697206703910615	0	0.0446927374301676	0	0	0	0	0.0849162011173184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6201117318436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656983240223464	1.19776536312849	0.34413407821229	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19664804469274	0.196648044692737	0.0446927374301676	0.00893854748603352	0	0	0	0	0	4.78659217877095	0	0.00446927374301676	0	0
304	a1p01	a1p01	a1	bioreactor	1	A	A	32.4260752688172	0.0112007168458781	0.0112007168458781	0	0	0	0.00373357228195938	0	0	0	19.3884408602151	5.24940262843489	3.2631421744325	0.00373357228195938	4.64829749103943	1.02299880525687	0	0	1.64277180406213	0	0	0	0	0.00373357228195938	0	0.00746714456391876	0	0.0112007168458781	0	0.00373357228195938	0	0	0	0	0	0	0	0	0	0	15.1209677419355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08273596176822	1.87425328554361	0.0373357228195938	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5964755077658	0.630973715651135	0.164277180406213	0	0	0	0	0	0	1.79584826762246	0	0	0	0
305	a1p02	a1p02	a1	bioreactor	2	A	A	24.4622481184754	0.0194221898519058	0	0	0	0	0.00485554746297645	0	0	0	22.2918184025249	6.56470016994416	4.64675892206846	0	2.61714008254431	8.65258557902403	0	0	1.52949745083758	0	0	0	0	0.00485554746297645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2896334061665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436999271667881	0.97110949259529	0.0291332847778587	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4887108521486	0.674921097353727	0.0825443068705997	0	0	0	0	0	0	0.23306627822287	0	0	0	0
306	a1p03	a1p03	a1	bioreactor	3	A	A	32.9623287671233	0.00815394651011089	0	0.00815394651011089	0.00407697325505545	0	0.00407697325505545	0	0	0	15.5251141552511	7.71771037181996	4.8312133072407	0	2.32795172863666	8.91226353555121	0	0	2.03848662752772	0.00407697325505545	0.00407697325505545	0	0.00407697325505545	0.00407697325505545	0	0.00815394651011089	0.00815394651011089	0.00815394651011089	0	0	0	0	0	0.00407697325505545	0	0	0	0	0	0.00407697325505545	14.3020221787345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23238747553816	1.10078277886497	0.118232224396608	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12426614481409	0.489236790606654	0.106001304631442	0	0	0	0	0	0	0.138617090671885	0	0	0	0
